Feature ID	Taxon	Confidence
a169ef44cf2225013b7cc3ecb9c3919c	d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Rice_Cluster_II;g__;s__	0.9999999999996732
6a105bb6100d6aa5a60ffff3f90f6a88	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c;f__;g__;s__	0.999999713061014
2147af2000acdd1573462023c884d36e	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999644871
858603b5b6c7332924623a52faa10212	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__	0.9771042923278176
d3844fae8262d917b451016cf74db517	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999921358462698
cd6110a3ff4ba67834cafd6cbe2826c9	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999998585167
1ffab7525a00cf253cc3e272918ef7ee	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999994812326984
62a0636b22c3f0c7bc92528393abac3f	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999983515
330f45ff0d7e78511c7f7cceedbfb935	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_13;f__;g__;s__	0.9999999999965041
8e6e5895e9be8bc8ec96f9290d9b760c	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c;f__;g__;s__	0.9999997526222182
f12ef7795118c098c79ece0e4deb2384	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__t0.6.f;f__;g__;s__	0.9974253252248803
71939f43e866e0c70c95d653f060abef	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__uncultured;s__	0.9395739871322715
1404924c4eb92f53635c7cde5d579a5c	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__uncultured;g__;s__	0.9896802392871554
